rms,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,centroid,bandwidth,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,rolloff,flatness
0.039527010172605515,-571.4577026367188,11.312801361083984,3.7743172645568848,3.8694875240325928,2.858394145965576,2.849984645843506,2.410116672515869,2.1610095500946045,1.754252552986145,2.0561866760253906,2.635631799697876,3.228947639465332,3.369563102722168,3.413384437561035,3.193859100341797,2.532383441925049,1.6686850786209106,1.1422250270843506,0.897717297077179,0.6855587959289551,123.43242492151363,388.1201393320026,21.362193205414076,10.507794442905052,10.658668340428859,11.566275402000457,11.401104098042351,10.958536767494145,11.544118330441835,255.91216216216216,0.3241455554962158
0.007086186669766903,-586.0543212890625,52.676116943359375,-43.305633544921875,-6.799924850463867,22.52081298828125,-14.64745807647705,-25.694482803344727,-4.524097919464111,-0.1978469341993332,-8.356934547424316,-7.548504829406738,1.9384020566940308,-9.054737091064453,1.9275645017623901,2.1588478088378906,3.6840951442718506,-14.162346839904785,4.455465316772461,1.4046612977981567,4.055150508880615,6119.152296108486,5729.9880389807095,10.773035595956625,9.158175090879547,11.337704942905999,12.484436490119244,17.462193348391615,22.97381938504038,32.88182363704472,12699.184782608696,0.049881380051374435
0.08764838427305222,-678.0193481445312,-11.988429069519043,2.2553582191467285,8.87485408782959,-15.428349494934082,14.135303497314453,-6.390235900878906,-4.914385795593262,13.0246000289917,-15.151155471801758,9.641866683959961,0.4265000820159912,-9.794461250305176,14.738999366760254,-11.871515274047852,3.9062249660491943,6.185030460357666,-12.912205696105957,13.156930923461914,-7.425400733947754,7005.888645880289,272.883436425703,21.6840194221008,20.390192301076212,29.474049333946972,24.228598514620217,26.453782749532056,27.00802967360281,58.98295500526414,7017.6761583011585,0.23166599869728088
0.05295785143971443,-390.5476989746094,190.3874053955078,17.039575576782227,24.193449020385742,21.128816604614258,17.867570877075195,7.46596622467041,7.267892837524414,3.015223503112793,3.1409597396850586,2.887544870376587,5.269228935241699,1.8281729221343994,0.8636267781257629,-1.8570356369018555,-2.503134250640869,-2.4751877784729004,-1.2910960912704468,-5.584394454956055,-6.138306617736816,1068.774205655149,1874.311964622968,12.783077688057373,17.72121783507904,20.21454656555255,21.67479370830457,20.99653113192317,17.355364927736044,36.21834584556146,2125.5434782608695,0.00047436493332497776
0.1616072803735733,-455.9421081542969,-39.51642608642578,-12.581275939941406,1.5523979663848877,20.82337188720703,23.19312858581543,0.049750130623579025,-11.142972946166992,-2.2066433429718018,19.346817016601562,13.805647850036621,-9.876995086669922,-8.026232719421387,20.875282287597656,24.967750549316406,1.4936953783035278,-1.5663855075836182,16.594741821289062,6.135265827178955,2.749436616897583,3828.353749218554,3573.8742220082268,27.015736373756543,8.762373741184188,13.611029470656147,16.226365262720186,33.58100341502555,28.575947108767352,37.083398601623244,7769.314236111111,9.879641584120691e-05
0.033143606036901474,-561.2984008789062,105.59353637695312,56.410709381103516,27.32459259033203,22.42682456970215,13.730552673339844,11.548491477966309,12.997653007507324,10.75599479675293,5.820522785186768,0.26463550329208374,4.6183061599731445,0.9833906292915344,2.45870304107666,0.9498909115791321,4.977896213531494,-1.4055908918380737,-0.35497555136680603,-0.37799137830734253,1.5387599468231201,473.24593434133635,1559.4907054128685,16.89356652047184,14.187193713357429,17.151047101069967,21.79740705738858,25.4378079263068,23.50296656127916,43.896160730578885,544.429347826087,6.2335511756828055e-06
0.0841856375336647,-348.0081787109375,29.978349685668945,-8.171812057495117,28.21617889404297,-2.6812477111816406,-2.2402920722961426,-3.5347912311553955,8.165023803710938,0.387115478515625,-1.2439894676208496,-1.8927897214889526,-2.794907808303833,-3.013289451599121,5.642125129699707,6.485086917877197,8.025365829467773,2.7645022869110107,1.5659173727035522,-5.348964214324951,-3.956791877746582,6504.643906390821,5533.177852062467,20.534559440561992,13.854603160291614,13.479705456611958,17.63716264550854,17.106972126116137,17.32207476809583,30.511646209441622,12669.37138030888,0.1984042078256607
0.05232146009802818,-586.921630859375,33.169960021972656,31.252910614013672,28.636011123657227,26.03957748413086,23.74600601196289,21.87665557861328,20.252077102661133,18.716670989990234,17.210668563842773,15.669974327087402,14.177650451660156,12.637846946716309,11.203551292419434,9.843531608581543,8.814167976379395,8.064262390136719,7.668971538543701,7.377595901489258,7.088324546813965,138.6105807087222,891.7244815139089,20.808715098401084,10.347469837402882,13.558124965807371,16.42701582631662,22.51512643845817,17.286789201549226,40.00473933450274,140.08152173913044,1.1567050933081191e-05
0.024966726079583168,-516.6771850585938,51.21833801269531,-12.633639335632324,-4.994478225708008,-16.356908798217773,-10.226214408874512,-1.5461863279342651,-9.433385848999023,-10.702070236206055,-2.830017566680908,-15.902737617492676,-16.491443634033203,5.8466386795043945,16.85019874572754,19.179777145385742,45.646453857421875,33.88473892211914,4.749082088470459,-14.827555656433105,-19.43972396850586,2976.9889800703686,3525.578545652684,24.628222938264805,10.698745479713274,28.48102201133696,33.88721542346223,36.69667401533892,32.768157484058456,38.21375131468364,5878.66847826087,0.00018481945153325796
0.09277263283729553,-506.23736572265625,95.54339599609375,44.67946243286133,19.550045013427734,9.622296333312988,9.85301685333252,13.754202842712402,16.06261444091797,15.176301002502441,13.414664268493652,13.17423152923584,14.155192375183105,12.812901496887207,7.557436466217041,0.4966995418071747,-4.906248092651367,-6.726507663726807,-5.737395763397217,-4.964496612548828,-5.308454513549805,265.87544994072795,535.6458164794856,25.884361468395454,18.73582200982262,21.55042147469229,25.410858945292247,25.691916927457942,23.232573060841982,30.939622195942597,294.05381944444446,2.0677766769949812e-06
